Feature ID	Domain	Phylum	Class	Order	Family	Genus	Species
3a5f07019bf89e2335162754843342f0	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Erythropsidinium	uncultured_eukaryote
3a70e03ec6a3066edde437c6cc982cac	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Rhizosphaera	uncultured_eukaryote
3a94c5035f8fbbea607f3d1ec6ebbac1	Eukaryota	Dinoflagellata	Dinophyceae				
3a9ebbd34ebabbd75f538cb6fea24fb1	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	
3ab54bda8d85ba2d2218dfd704c2008d	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
3aed1f3aca2fc77937c41d01ccb008b3	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_alveolate
3b0cff3b6361158f378645a816ad02ea	Eukaryota	Dinoflagellata	Dinophyceae	uncultured	uncultured	uncultured	uncultured_dinoflagellate
3b18d492601f02606c47c05625dd6002	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	eukaryote_clone
3b1e78c0ae012a2319fd0cb184536d5f	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_marine
3b29200c35524feefb25192146f8c73d	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	eukaryote_clone
3b64bce436336582319505794d088724	Eukaryota	Dinoflagellata	Dinophyceae				
3b7e0518b656fe4fd44802c39d8cc340	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
3b9f4f9e61de59bd03c1da89f81f7a38	Eukaryota	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Loxophyllum	Loxophyllum_perihoplophorum
3be341a3721ae46ed8c69ddad208bf10	Eukaryota	Cercozoa	Vampyrellidae	Vampyrellidae	Vampyrellidae	uncultured	uncultured_eukaryote
3bf041153704743b528d1655ab48a762	Eukaryota	Protalveolata	Syndiniales	Syndiniales			
3bf5d5d7a8c2b9159d67e865bced3f36	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
3c07c8094d370813c6831f61e2ad119c	Eukaryota	Dinoflagellata	Dinophyceae				
3c33f17473ad861b492d14b56f00f65e	Eukaryota	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiales	Sinophysis	unidentified_symbiotic
3c8102dc89613e2c642c1a65aa22fcca	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
3c83dddca374ed3f7070f2e40d1e1065	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Suessiaceae	Pelagodinium	
3c91db1828de4f6cfd363eb583724d17	Eukaryota	uncultured	uncultured	uncultured	uncultured	uncultured	uncultured_fungus
3cd90d2f0300a6fa72cd1252145fc5ae	Eukaryota	Retaria	RAD_A	RAD_A	RAD_A	RAD_A	uncultured_stramenopile
3d14ebfef3ad434357c6479cbb478d93	Eukaryota	Prymnesiophyceae					
3d5498d2f835cf580b2384162d8349a0	Eukaryota	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiales	Sinophysis	
3d625df3f51d5bf63f99d4eb149aa20c	Eukaryota	Prymnesiophyceae	Coccolithales	Coccolithales	Coccolithales		
3d68b2a7c18c38df169dd9545357ccfc	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	
3d6a7603a5eae0189dad61650b5a010e	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Spumellaria	Pyloniidae_sp.
3dacfcbfe83c63987518ee237ed9df40	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
3dadd95e38d257910ccb675feda140bf	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_V	Syndiniales_Group_V	uncultured_eukaryote
3dae366aff022b3bfd3c200e4b9b0f41	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales		
3dceec225e84da643091119e42939a9f	Eukaryota	Retaria	Polycystinea	Nassellaria	Nassellaria	Pseudocubus	uncultured_Polycystinea
3df78584a415b2360a20e707a58a971b	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
3e167a87a5399af4856df81a56c34506	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales		
3e3fb0bd5fb90ed8a26e81ed1ea40807	Eukaryota	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadales	Aureococcus	Aureococcus_anophagefferens
3e50dc358ddd6884aa4029da057fe1b9	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	eukaryote_clone
3e5d54af962fad8abd02716c9ad9490e	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Choreotrichia	uncultured	uncultured_eukaryote
3e5da02a447b60059a87b630ec0cfd02	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
3ea26f6ed9942ba9cea4d971a4896c9b	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Chaetoceros	Chaetoceros_sp.
3ead14eb0d5ec38fd7c5f6530104adf6	Eukaryota						
3ece9e7e4a6b8a5a1902ae0be0f737c1	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_V	Syndiniales_Group_V	uncultured_eukaryote
3eec91717d477b8e99384ff4faee2cef	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
3f1067a4a4c4b72c9e1b8d475ee8eab7	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
3f34fc3845b45a1735310103755b7a68	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Chrysochromulina	uncultured_eukaryote
3f3e0de1b1f2d5ea2f058afa45f3cc29	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_alveolate
3f487705c294e6fe86efa0133c5d6e2a	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_Syndiniales
3f7a2dcb50c05a899399e78b16d56e45	Eukaryota	Retaria	Polycystinea	Nassellaria	Nassellaria	Pseudocubus	uncultured_Polycystinea
3f7f743201b5fb6a413deb3d4785544d	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales	Heterocapsa	uncultured_eukaryote
3f8334c6d40f5e7307d711e48de73da1	Eukaryota	Dinoflagellata	Dinophyceae				
3f8aa5938f3fad38e74be4dac0292245	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
3fe179d1165027b638c91de79265ebb1	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
3fe47ca96365233122baee7e751d2657	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
3fe543cb201f4dd02ab16a6916c97804	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Thalassiosira	
400484a231acf99a259492c8097d0776	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
4028ffcbba7b5c82e2391621f5b8ed29	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Prymnesiophyceae	Phaeocystis	Phaeocystis_globosa
4031ae80d803c4a0837ea9d9e3aaf20e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
404249cc1f0a9cb567ec6206090e2128	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
404707170958885ea8f63495552a47f1	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	eukaryote_clone
407e9c68a0d738c45fdc2861aeeb7439	Eukaryota	Chlorophyta	Trebouxiophyceae	Trebouxiophyceae	Trebouxiophyceae	Trebouxiophyceae	
40a75450137eb3a51506adeeec2ec331	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia	Pseudotontonia	
40dcc686b6acfa646ff0ca3ec51c3caf	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
40f0c3cda6d5c5b7bb819bca14b929fa	Eukaryota	Retaria	Acantharia	Chaunocanthida	Chaunocanthida	Chaunocanthida	uncultured_eukaryote
40f7e23c695f74719a97ee5d1ebb3227	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales	Protoperidinium	uncultured_marine
40feb1e55b11d87e19407d7cbaea5ae9	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	uncultured_eukaryote
4118e0fdd8c432614b82c31610ff8074	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Choreotrichia	Codonellopsis	Parafavella_parumdentata
411a00d6cd50a3aac1e09fb3a43cfcdb	Eukaryota	Dinoflagellata	Dinophyceae				
4121d7e09a127d7de50c7fd9f342f5e0	Eukaryota	Prymnesiophyceae	Coccolithales	Coccolithales	Coccolithales		
415b2ddae9f19017987311bc998c7444	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	Amoebophrya_sp.
415ea42029f3c465fa357ea5c6c9556b	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Amphidinium	uncultured_eukaryote
41694f9fe4cfc3f9fca09cded92ac56b	Eukaryota	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bolidomonas	Triparma_pacifica
416ca062a7b4a370b24ae556a2f7aa68	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia	Spirostrombidium	Oligotrichia_sp.
41824ed206d2c76d103b0e1f10ae3a10	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Cladococcus	
4190494ffa882c4deaf88b812940eb78	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Woloszynskia	uncultured_eukaryote
419595d03efc00cb68a6d3f44f6ed9ff	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellales	Ostreococcus	
41ad202a14041e9fcdce85cd45e8eb66	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Gyrodinium	
41be17cb0a1553023a14c6fb910c3e5e	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Chrysochromulina	uncultured_eukaryote
41bf5e5300e0edb9a1abf996e8e4f3a3	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
41f2c5c57ef8998c771559f0787d2948	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	OLI51059	uncultured_eukaryote
4204c8889c42a9f508107e30b4d11ccb	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales	uncultured	uncultured_marine
420b41c7df9f18eeb987169888798a8e	Eukaryota	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Telonema	
423a83b311b3f80ad0c44f193ca36e36	Eukaryota	Cryptophyceae	Cryptophyceae	Cryptomonadales	Cryptomonadales	Hemiselmis	Hemiselmis_cryptochromatica
423efd24f8dc00331c2f5968defa5c50	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Triastrum	uncultured_eukaryote
42592e9498f7ae45c0739863d45ea970	Eukaryota	Arthropoda	Maxillopoda	Calanoida	Calanoida	Calanoida	uncultured_eukaryote
42a5d697bd0babb22483dd9e1828a254	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Haptolina	
42d5b43315326c01bcec2c9650375251	Eukaryota	Chlorophyta	Chlorophyceae	Chlorophyceae	Chlorophyceae	Chlorophyceae	Chlamydomonas_raudensis
42ff0d1c8bf979007f2dd780d166b173	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	
433233a2cb639319661e4920425774f1	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae			
433c80253866824da9f9046a57ecd64b	Eukaryota	Dinoflagellata	Dinophyceae				
43479421aff5da195402091672f05d44	Eukaryota	Protalveolata	Incertae_Sedis	Ellobiopsidae	Ellobiopsidae	Thalassomyces	Thalassomyces_sp.
434ab3d609ce95d6a25230adf684cd02	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Spumellaria	uncultured_stramenopile
4384ce362895f5f6ccb2634e0b88dc2f	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Prymnesiales	uncultured_eukaryote
43b1d539252e812a753be517fe1e733f	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_Syndiniales
4413a59d506311a1bbd50d980afe4a3f	Eukaryota	Dinoflagellata	Dinophyceae				
441be8f07387d7a69d1abefb8ae74f16	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	OLI16029	
442ae110c6e72c38758330f53a90d733	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
44475c281dd17853daecfbfa76652c10	Eukaryota	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Oxyrrhis	uncultured_marine
444defa933c88b4a5d8ba80ea97e1811	Eukaryota	Cryptophyceae	Cryptophyceae	Cryptomonadales	Cryptomonadales		
44638e33bdd261afd7b78de467bd827b	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Thalassiosira	
446703f327b2be55b02333329d7a7a93	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
446e76b41be70e9bfb4fdfdc977abd9b	Eukaryota	Holozoa	Choanoflagellida	Acanthoecida	Stephanoecidae	Bicosta	uncultured_marine
4481f99fd1c97b40aac5ee91d0ccbc6f	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
44865a57e0011f60353d29ff448e5375	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Prymnesium	
4495f19d8ec1001821ce361c8aa22e3a	Eukaryota	Tunicata	Appendicularia	Copelata	Oikopleuridae	Oikopleuridae	Oikopleura_sp.
44b60a55de9ba4dc6d49a44cb77bdd36	Eukaryota	Peronosporomycetes	Peronosporomycetes	Peronosporomycetes	Peronosporomycetes		
44c287317122eada33ebe14367fbde94	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales	Islandinium	
44c502e848cbae6601c83bb34575fade	Eukaryota	Dinoflagellata	Dinophyceae				
450a157a36a7c4a911087a68a9e1f2b4	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales		
451248555d55387a9fa482f0a898d40c	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	uncultured	uncultured_eukaryote
4536d41b4ef14c59d4abc64b3cbce93e	Eukaryota	Holozoa	Choanoflagellida	Acanthoecida	Stephanoecidae	Diaphanoeca	
45421c35dd720802001eaa52a7c77560	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade		
45786e3232bb8c3fb857383b659f7a87	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Duboscquella	uncultured_eukaryote
45868bfefeed68b12218ea2deaa89619	Eukaryota	Holozoa	Choanoflagellida	Acanthoecida	Stephanoecidae	Diaphanoeca	Crinolina_isefiordensis
45aecdf03e18f67f9204efb100f6c7bc	Eukaryota	Dinoflagellata	Dinophyceae				
45b52c76ac129d3bfdb9b9aff4dfe31d	Eukaryota	Retaria	Acantharia	Acantharea_Group_I	Acantharea_Group_I	Acantharea_Group_I	
45bef19bd5da89d904077888244afb05	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
45c5b8f2e81f5a29ee8280902fd92710	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
45c967cb34b599bd4968a83f0c8595ea	Eukaryota	Retaria	Acantharia	Arthracanthida	Arthracanthida	Arthracanthida	
45d8c9ce0db8b3042e05442073a9f9ef	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_marine
46145ffdba96ab645f0dffd2c308658e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_dinoflagellate
464f292ac0a82d1dde82bb8dbbdfad6e	Eukaryota	Diatomea	Bacillariophyceae	Bacillariophyceae	Bacillariophyceae	Pleurosigma	uncultured_marine
4680f2de555113c88793802ab3181764	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
46d755b8cfd1abf8dc3623193c9c8649	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellales	Micromonas	Micromonas_pusilla
474a8111143b9dbcd973139474e2cd38	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
474cc33b3ce27c45ffe807f4c90a1473	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Rhizosphaera	
475c36d1a0350cc62cfbf64a8264a3df	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae	Gyrodinium	
4769b78027856fca7e75245860158c39	Eukaryota						
4769fc3cc4cbe710cb5ec8b7e8431b93	Eukaryota						
479135bfd6b0e904f3a95286d9647797	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
47995b126c4df00ef94341793582c844	Eukaryota	MAST-4	MAST-4D	MAST-4D	MAST-4D	MAST-4D	uncultured_stramenopile
47aae5ae24b5711bafd38887b08290a6	Eukaryota	Dinoflagellata	Dinophyceae				
47b1acc0d05618a9f45512a8c799de77	Eukaryota	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bolidomonas	uncultured_marine
47b63e2bbe2bdd7ef82cc65c623a0851	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
481111699cf856493e94e7286d0fc52a	Eukaryota	Dinoflagellata	Dinophyceae				
483ba2c646c2113b2928460a6fc22421	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
4843be28316aea5e11f25f3c7e05bbc4	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	Karlodinium_veneficum
485bb227e5ccbd86a255a33b015001aa	Eukaryota	Cercozoa	Thecofilosea	Thecofilosea	Thecofilosea	Thecofilosea	uncultured_marine
4860e3c868fbc15736fcef50e75d3ca5	Eukaryota	Ochrophyta	Chrysophyceae	uncultured	uncultured	uncultured	uncultured_marine
4889e312521ffe910f3e6a891573fdaf	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Phyllopharyngea	Pithites	uncultured_marine
488d008ff68b6c21ea7501f48c242134	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_ciliate
48947507c23bd6c230532c1453d9628d	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_Amoebophrya
48ac09bed193cb01bab4bc113ba4a3e4	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Syndinium	
48cb907a9c139c265b9bd7138155b352	Eukaryota	Prymnesiophyceae	Prymnesiophyceae	Prymnesiales	Prymnesiales	Chrysochromulina	
48d05bb34708c92d14494d9c41f5cf97	Eukaryota	Retaria	RAD_B	RAD_B	RAD_B	RAD_B	uncultured_eukaryote
48d663b2d7fbf5dc48d6b1f8ed82013b	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Woloszynskia	uncultured_eukaryote
48e96f1f1eefc681eaa67a6fafb79537	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
48f0b531f61e67db9ac7120f9b7e9209	Eukaryota	Dinoflagellata	Dinophyceae				
48fe395e4617c5b18e9d48694d9729cc	Eukaryota	Retaria	Acantharia	Arthracanthida	Arthracanthida	Arthracanthida	uncultured_eukaryote
4902213ad1e44cb11eb3ce7d53c8a836	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Choreotrichia	Pelagostrobilidium	uncultured_ciliate
491725be569f3adf901abc2f6e8af218	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_Duboscquella
492ba928051f6306ee23d826c6c5fb17	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Syndiniales	uncultured_Syndiniales
493e8cdc3232b925e342d83ef5d6e661	Eukaryota						
494314cd30ce42f9cfdcd344210c58ce	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Kareniaceae	Karlodinium	uncultured_dinoflagellate
495fdc14440855022258d163fd3e110e	Eukaryota	Centrohelida	Centrohelida	Centrohelida	Centrohelida	Centrohelida	uncultured_eukaryote
496c43bc60207c9a97f0196fead57331	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_Syndiniales
497401808c0226efe88edd630d918566	Eukaryota	MAST-2	MAST-2	MAST-2	MAST-2	MAST-2	uncultured_marine
4975db312e9c4df06d858038c0efac6a	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
49949fe7b1b3e2739f69a03345dc60a9	Eukaryota	Picozoa	Picozoa	Picozoa	Picozoa	Picozoa	uncultured_biliphyte
499b4eddd7e4742ef440d3aab3c01885	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
499cfd5019d165c8b6e98147b444dd5b	Eukaryota	Dinoflagellata	Dinophyceae				
49a1b4644b8ba1288666b7eb94153f63	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
49a8526e73a2f797f658592c3e303ba4	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Chytriodinium	uncultured_eukaryote
49bb0a8e4ed8b26d2fc8736bec6fc085	Eukaryota	Dinoflagellata	Dinophyceae				
49cf490412f47ee81e372fc4993622ea	Eukaryota						
49d415a3b6b23a04f36215635a97e193	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
49dbe8b2189143f4af85cdce2a941fe0	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_III	Syndiniales_Group_III	uncultured_eukaryote
4a4ae3e7fb74f86d60a0c755442b7de1	Eukaryota	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadales	Pelagomonas	Pelagomonas_calceolata
4a80439aff70ce2525ca508668af84d9	Eukaryota	Holozoa	Filasterea	Ministeriida	Capsasporidae	Marine_Group	uncultured_eukaryote
4a898221f6012182fbd5adcf59c48e6d	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
4aa6d1bec33fa7928db79c427ddc7e0c	Eukaryota	Diatomea	Mediophyceae	Mediophyceae	Mediophyceae	Attheya	Attheya_longicornis
4aaaa48eb580e2eb8407460667fa3ef7	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	uncultured_eukaryote
4ab5e0ef563bad805cce05512e580f5e	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
4b21fec4eacd7a376cb669c56a3f0653	Eukaryota	Kathablepharidae	Kathablepharidae	Kathablepharidae	Kathablepharidae	Leucocryptos	uncultured_eukaryote
4b2a357b2198e66e176f5b37eefb3e35	Eukaryota	Retaria	RAD_B	RAD_B	RAD_B	RAD_B	uncultured_eukaryote
4b4d5c7a48218e679bd18a80a6c6b172	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria	Cladococcus	uncultured_Rhizaria
4b507d8e87f5a13ebe5a6c5702c43675	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Paragymnodinium	uncultured_eukaryote
4b568a436374791df27397da63f6926e	Eukaryota	Retaria	RAD_B	RAD_B	RAD_B	RAD_B	uncultured_eukaryote
4ba32ed96758cf006b44e10b3fd9c137	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_I	Syndiniales_Group_I	uncultured_eukaryote
4bd20425b8548adb13210a39c6a8af36	Eukaryota	Diatomea	Bacillariophyceae	Bacillariophyceae	Bacillariophyceae	Bacillariophyceae	
4bd409255ea849428411b231f7891f7f	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Duboscquella	uncultured_eukaryote
4bd4af4f72dd471df9785772049448ed	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	uncultured_eukaryote
4c28f5303c15d692eae7c112b4c04967	Eukaryota	Retaria	RAD_B	RAD_B	RAD_B	RAD_B	uncultured_eukaryote
4c52a519e26d7242d8cc417ff4fd5d13	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia	uncultured	uncultured_marine
4c6f175ca0b587aa2d2bad5c19067cf4	Eukaryota	Retaria	Polycystinea	Spumellaria	Spumellaria		
4c76c8353c910054a1455cec6971a2d3	Eukaryota	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadales	Aureococcus	Aureococcus_anophagefferens
4c78d2896ec5fa5e5ea0ca1ca10edeff	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	uncultured	uncultured	uncultured_eukaryote
4ca6bd537bf8c1b8e5562c64abcb406c	Eukaryota	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Telonema	uncultured_Telonema
4ceb045c70a9497644dc7b33b6c622c9	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
4d01e8344c3d5c49b47c7ec22c0e00a2	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales	Amoebophrya	
4d0aec346adaf51939a02706beb21ae5	Eukaryota	Protalveolata	Syndiniales	Syndiniales	Syndiniales_Group_II	Syndiniales_Group_II	
