ASV_ID	Superkingdom	Phylum	Class	Order	Family	Genus	Species	Confidence	Selected_Prefix
005d6a58bf6860b4e355a528a475457c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a618a0a79736aab4ccda24d81acf7c05	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5c2912c61e2550d49d27b89831415a01	NA	NA	NA	NA	NA	NA	NA	NA	blst_
49c138a4e1a62020c94c38705bf84671	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5bcda2e0713b3d037e0f5ab6ec835493	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7ad8642607a054d924ff3ca50029e737	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9d4aa57731c44d26aa85d9e96780dc10	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d27dcb8104661e659b0b4831df9f0274	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4ce7807d627343a96ced894b8eeba437	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c5ddf63b403a8dd5cc5a6e0f5cfafb58	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bd5c815649bfcf59fa93746788ef5575	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5cfa1f9b0b6cdfa3d6a408e737e087d6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
03fc921f74fbedda000cf58dfcdfd5a3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ec83ead88b41bc26779effddf83b1a76	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9cb5839adb6a6043567a888f4ab91f19	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5ec6e1b2f10056fbe71a037d8b447365	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA	81.62669059999999	mido_
ad61380d95c983ca4685de51ba04f352	NA	NA	NA	NA	NA	NA	NA	NA	blst_
49994bd59f23fc10940fa91ff90df537	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d97016c3aa2830a57f50168d8744829a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c99d0e39f5fce0540623574f5b15c7a1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7e605d9102e63a8e629bdf1f9ba7f7cd	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3dc791bc37a1f76a508b79e60d08aaae	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6146f18183949d37a89b7ab2fbf58d1c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
daee74d4c7e7633fc95662de752021ba	NA	NA	NA	NA	NA	NA	NA	NA	blst_
18b0622127b4fabc74654c6e1dd45de2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4fc3b3b5bb34fa63c9521a6eb7bed902	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2794536007433036d32164ffe6badda8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
929bf073ec79b754fd40fb0c178c2692	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5df9f5259dc6ab6835f35878f5d1bc87	NA	NA	NA	NA	NA	NA	NA	NA	blst_
51c616a66a069727a576cc6b1b2982ec	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d1e49da554b9f342c054184ded693162	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f442f81ecf82a925b5834fd06fa31f7a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d53656a9023d9ced5a111766bc2fb264	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5805a6fcc982e8bf0368c8d1fc71f0f6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
519717a337eaafea9464ab1122f26f5a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3ccccbc813cc874b8dac224e40cd2e4d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e06ea170ebe1eac0982feae4f72daee3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
20eaebcf4e77099cfa41af1238c79147	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4472c9ace0ea0f99343462352ae6f1be	Eukaryota	Dinophyceae	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	 Heterocapsa rotundata	100	mido_
9b986c7fd276efebc2969619cc1141b9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ce66bbef51fcc02cf76fedc88afcbf1f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1336ab2c43d520bf1991d13727e060a4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
43c28296fc52c4aa8478191f963105fc	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a5f6352197e8f5f394115848f80bdfc7	Eukaryota	Pyrrophycophyta	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	NA	96.835	bldgr_
28747d9ffc489342294ae351a9ab3285	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e54198151e209a0ac4694c7ab9245e03	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8378b3c00d43f31409ffcc9e458579bb	NA	NA	NA	NA	NA	NA	NA	NA	blst_
979e908056fc3d64b3d78e719c8d8427	NA	NA	NA	NA	NA	NA	NA	NA	blst_
45a558f4297ba433f8ff9fd42a159c63	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d9b9622b868df9e43883d248d0b8e475	NA	NA	NA	NA	NA	NA	NA	NA	blst_
93278446d84a81e25be2fafbe000cd15	Eukaryota	Dictyochophyceae	Dictyochophyceae	Dictyochales	Dictyocha	Dictyocha	 Dictyocha speculum	99.9999999	mido_
a5622e5cf1ecef04672aac14fb0ab71c	Eukaryota	Dictyochophyceae	Dictyochophyceae	Dictyochales	Dictyocha	Dictyocha	 Dictyocha speculum	100	mido_
b43dfc1ae0f59c1bed387353193eb43e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
40f03ca72b03fddae57e9f7e15cab199	NA	NA	NA	NA	NA	NA	NA	NA	blst_
088f838d8206f73e90bd40b09644c680	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f752df52483ccc3f3c23259bd2317d37	NA	NA	NA	NA	NA	NA	NA	NA	blst_
fd939df236107d827f9097c7170f37d0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bd42d0545072fcb5eb4cfc095dcfd5e2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b99997f159420d9b2708fea07dcd7e3e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a26b38bb98f0476d16a24167a27e4f09	NA	NA	NA	NA	NA	NA	NA	NA	blst_
452012cba952f2bbc8a1682c7227d455	Eukaryota	IncompleteTaxonomy	IncompleteTaxnonmy	IncompleteTaxonomy	NA	NA	NA	0	bldgr_
fbcf1312f7d65616f8ae810fb53cb313	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4d4bef809f73e2206e900610e9be2b8c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0b5c5f95c22856676d314e62cfa23582	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0fda557958a118935a22d7d958151d65	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c684c30e4c59680cd05433fa54df7bf4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3c320b2153a625ee2a6fc033b119424f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e748071d02b0bca76d7a9b2468092070	NA	NA	NA	NA	NA	NA	NA	NA	blst_
29248ab3c2cf973e27c1f0535c430c39	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e7ba4b664062e5b523d75973573efd20	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a1624f2e269b09f09cf51ea8d217b10b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e9d4862a136a860afea29e59c651f597	NA	NA	NA	NA	NA	NA	NA	NA	blst_
10aa35e111b6c64e2e5a0f2ad920fa89	Eukaryota	Arthropoda	Copepoda	Cyclopoida	Oncaeidae	Triconia	Triconia borealis	99.361	bldgr_
62f981455a49eb1c16014c36edd7a22f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f8494e2df11b160cabae112c23177659	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2a829d450831b5db56e02027824c2cd2	Eukaryota	Pyrrophycophyta	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	NA	96.319	bldgr_
90df838834a40df2d5b3a6366938c322	NA	NA	NA	NA	NA	NA	NA	NA	blst_
51a3077d070c9f829c2e362e8d8bd36c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
263fd332187ab9229e86cc8d15cfd04a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b2d278f472faaa92ce7e0ef28d162323	NA	NA	NA	NA	NA	NA	NA	NA	blst_
343b9176b44e9c9f7517e1314866fbb4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a01e724dce05f5dc6b707f59beb6ca22	NA	NA	NA	NA	NA	NA	NA	NA	blst_
63aeae5f2ad6b70634dc7144fda96ce4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a1b3ae82e1f515e8d29ba8843dc5f6d6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8d3dc18fc46d2b62795d69d8eef3bacb	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f65984c0b68c772660aaf7e88db349e8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7406ef80df796800d4068375d4976f7a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f6df87f419890634a72c3736d3279520	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7132fee43e780ecee2ae692440d21280	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5fa617a66db3e8adc2d3f186a6ce5665	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9f59b002e29cae9775f472316028b626	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b45c0e2e0b8e6939a10c9544a42bd3d4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8b114ea71cb4a5aea65a3fce11fa1640	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8d075044e525fe333060245d91054bc5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4941d017e2cb68d0172b8d404ed51472	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ad1fbee08b413f2d019880b6c8db2f5d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d7dfa4e616de66cbe910899ab62ba7cc	NA	NA	NA	NA	NA	NA	NA	NA	blst_
316cd5e83c4c982324677c9072ba9769	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b6fef3c10ef3e90674ce0e1a711f1cea	NA	NA	NA	NA	NA	NA	NA	NA	blst_
911cb04ac50d89c0a072dad79ea6cc18	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a8b16aec516495a93593ba78e719947d	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	NA	NA	NA	78.6398227	mido_
b97ba1d6c159a251cdd47c31fda159a5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
54a4ef8983318fe61f990aa1b75c4e78	NA	NA	NA	NA	NA	NA	NA	NA	blst_
026df86514a490ed9a9342428cc7dc70	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bb2ac8fab276d7c33488782195ee0321	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8b539be4c532f5c589abefa960ebb7b2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ac95c27b37a094eb97c676cfe627dc26	NA	NA	NA	NA	NA	NA	NA	NA	blst_
65d6e941b5448a9f4add443edd65f34d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e1b670c457fac327401cf46076485a65	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4e5be84ce12463efb5d56e8d83d4d8d3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
31f1940a896e4074b642f3ec08486c17	NA	NA	NA	NA	NA	NA	NA	NA	blst_
841cfae97e3733123668b4c1bd99c89d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
dd4534e3641ea010f7f11c076f53b27e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ae5f092a0402ee7f0dd31ae2a89a0727	NA	NA	NA	NA	NA	NA	NA	NA	blst_
df22a3c4d14592eaac2cab735ff91171	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bb219d420c814f862dc67e1e4bffccce	NA	NA	NA	NA	NA	NA	NA	NA	blst_
00741c96abc37eafb4f9ec9c35142a84	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0950d795bd1a6fcde7883036ede92542	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8663af35460cc7b13df6dcfb4c472d20	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a8b0ea6aeef85ac3f5214dfe317b0ba5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
44835f79f1fd10a0eabe2d18f0c5651d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e244dde2c66f16423774bbe8de1361f7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c75d59fcda60783e5449c0d423b4e37b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c7d38cef57b39a4540abef3f6d9591b3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
339531900f50eadc6c8d3c40db56f164	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e96493c9f4370f72dffae65de42ddf90	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d794169580c265ec3976df4dd0b84b19	NA	NA	NA	NA	NA	NA	NA	NA	blst_
048ccc6cf6300309b2037e6f37e0d8f7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3df5103514a8b2ffac3450d694bdb62e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
23a85732789f88f449f6927bf022428c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1e98812ad90684d8f5861b23aff2b64c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8758bff5b8ee19cab6f0fec034a2b66f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d557f0fc8c5b79111072c8e980620f68	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6a85ffe51033660cc1637688bfdc1c6f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c04928889a2ec2d92fb3924e2256b459	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1283bac8533a1f093e6b3e1377d41f98	NA	NA	NA	NA	NA	NA	NA	NA	blst_
546889eab0a01d16a4e250693a76957b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7fa1181718500a6e92f9567e33bc509e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0f71de09c31125557228aa243f50afe0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
fc8f57987d093fe060a9bff4168adb73	NA	NA	NA	NA	NA	NA	NA	NA	blst_
263db9c8f74089eaeb0419a7743f2e28	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1ded50e5bdccf3a7c99795939fb6dfef	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ffaee8a15db814be5be3a415d3b85f38	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0387ddffc213fe7cedb9b8dd368fe397	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b3bea9f2f77eb2ed5783846b3c0085e7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8bb2a52310f482d1eb2e7a6c18df59ee	NA	NA	NA	NA	NA	NA	NA	NA	blst_
31124b37f65c49d4bcab4d9d04a34ca6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
824636df28690ed3d5ed34e879cbbce8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
cc9b3e04b8cb73beb79b4770453b4856	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3fbee02d039e3b8f68588df9a6017541	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d6d72e3e3ef7bc3e06e50a7ce014991f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
918ec840400cdea2d2d7ac659064839c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b5e57d4a4791bde52bb683032367ee83	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3e40b3ceca08eb4fad84b7487cf58e6d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1eddad1249b4479f86fafdb3ed8f14e3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ae53d633e2488f4640909b0937341b5b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
147ab699d9f08978f705fac2dfdb69f2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f0e0f643b3807f5dfcc8e660f8044531	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b77618731a04a6f9a9746ea4767433b8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f408e05e8fab78d400b5d956ab832df1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6076a1096aa7da897ef43d9bbcf00022	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f95250f42000b9da08b7f99a5a505724	Eukaryota	Dinophyceae	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis		99.9870203	mido_
ddd65d6a07d81cb2e01a283cbe7c53d9	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	 Thalassionema nitzschioides	99.7178492	mido_
28eaa873fbbe3940010c4089e4edc321	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	 Stephanopyxis turris	99.9999772	mido_
466b6db12c57a78e9dc3aee7c4f2f9f5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
12b8f86b4ae647a359d6d37d85eeddf7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
21ff194268a5d36a85eb37f6421addd5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
396a86b737a539ed1ff75ed3f6af137e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1918358779f028189c8211a2ee52b086	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9b0e45c86036c11d98c8ea212e70dffc	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7c5ad4cc539cc9dfd60b9d7b1787257e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1e102c0dcc69e5a0596c8110869e5f78	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calocalanidae	Calocalanus	 Calocalanus tenuis	99.99998839999999	mido_
2d6d52a8375268d73c75bfa4fa72d265	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3463f279e216fbf84af5d09ec47450a2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
255a8ee6a15a3c7e14ef3d6f37c56650	NA	NA	NA	NA	NA	NA	NA	NA	blst_
29f167eaa0031a5bd112ae6ea3d2c682	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4bd142210a0f2343c5b8a60d0c9d74a9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c6db1ade9afdf20f776a45778aa75860	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1c8ceafe04de6c6a98a3fbc21009625a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
677dd981d4c896515253129ac9be6117	NA	NA	NA	NA	NA	NA	NA	NA	blst_
52ea05b9f5e2f1b7ca6681ab398c5c0c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
88df5999b59a1eac54112fb14aa9688e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0b267ebb65382a9164bb28f680b12e16	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5a0fb65afb0aa1dc9864a63387472957	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6fc02327e5eab91ef8385a39f9d5dd0b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8f2168340667ffc55762bb46e8c11505	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a73c4b865941bf3ad858b75bb3693259	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1ba832e75e2061a777d6f1d62d5e146d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1a6e6b3a9bba1da5c5f698f0d93787db	NA	NA	NA	NA	NA	NA	NA	NA	blst_
871642a8e23df569e8aacd900c308cf6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b3392934cbf783b7eab3524d58ffa6dc	NA	NA	NA	NA	NA	NA	NA	NA	blst_
edf82a340aedff5a41e4dc2715021d4e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
22992a5eb763366b19b0a6757b179e16	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5bc22bd12256a2ab2e96e9f514659af6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7e42c9a552c269b236ca77bd943073a0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9d045ed92e8eec3324d962d4b83a74d3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5a36ac28672ed01ee7d421e9ebd5c89b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
38703afc0e9cf2a36a2175dbcd4a683d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
933af5b9dcb32eb9cbcbe35177d8fe8e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e9448595595ce42088c77dcdd5f58521	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ade9a107419515c6e3105bc3c011c0f0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7c7971a9572b5589a70c650abf918337	NA	NA	NA	NA	NA	NA	NA	NA	blst_
71f173a31bf72d9771a7e1da8c6bf901	NA	NA	NA	NA	NA	NA	NA	NA	blst_
dbab28aca8fac20c37a7c128e7b01a9e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
fc08fdded9bb64f5eb2e61a4bd350520	NA	NA	NA	NA	NA	NA	NA	NA	blst_
49deba1a2a4a9cb326799636fbfeaf2d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a11243c98e8102a53d255df46235d927	NA	NA	NA	NA	NA	NA	NA	NA	blst_
970968d29394d00006da34a92878fd92	NA	NA	NA	NA	NA	NA	NA	NA	blst_
711fc740f1938fadae7fe34c29f82ab2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
30a80e2332ff20c1819d05a645a1c253	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4e6ab20faebc6bcefe66660e7f26f388	NA	NA	NA	NA	NA	NA	NA	NA	blst_
658e6c4468e9db32fb849a3b1c5d0944	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d5051c4a291d9fd2881b1402f8dc06b3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ec540ffa457f63cfb98147942753e26d	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	 Malassezia globosa	99.9996615	mido_
75e9cb56b400e1d3f08b81ffdff0d148	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3df7a056fb5f013c2c4d9200acbe0907	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2d2455547a01ad9827760365367e1d5e	Eukaryota	Dinophyceae	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	 Hematodinium sp.	99.9996051	mido_
e8240e0f01408cb3edf5b7daa688be2c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b7e72b86e392c74bc8572836ad8e9532	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9279ab001f0bf6bc56c53fea42c4e4e2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ecda20e39f4ee7272ddf7cad49af2b30	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c6634356609be3de9925e2fb3104e343	NA	NA	NA	NA	NA	NA	NA	NA	blst_
747ba6cbd0bfb792e9f9e75a7dbe3fe1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d5dcd575a3326007186483a9700df224	NA	NA	NA	NA	NA	NA	NA	NA	blst_
80e9356906a60db1c24273a35fd662c5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ab5c657d34041b42dc9fd2de48be09c3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
79f2b7dcd01945c672914e5cefab3da0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c0c664207a498a50f73965745e61eda6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e1e333b83a97d679c35162fafb665b4f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
06d99dc5bec3cc4c96179ccb3d902ceb	Eukaryota	Arthropoda	Copepoda	Calanoida	Paracalanidae	Paracalanus		98.305	bldgr_
6d954d1fd61530ab56644f2137b1f159	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bf4b0846dd9a12b7a658d2e0b5f7d52b	Eukaryota	Pyrrophycophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium instriatum	99.065	bldgr_
6696c9131d3bbc405b14249a7183a73d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6560bfe6f0b0ae62eda68475b5a27031	NA	NA	NA	NA	NA	NA	NA	NA	blst_
09b2492d3e042672457252059feb434a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0ad3a9f610966ba1fc21710be66b73bb	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a1ea59f5c4477112e7f32ce8115daad9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5233e96cd1881e2199366dc8f6f728ec	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9d232917aee8d5f71d237af0738ed636	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ecb80ffe5e356c24125c677b747e73f5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
767182edb02ad2679a22a1177429a7f4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
190ab010c4fce0e5ae2aac9ed76b52ea	NA	NA	NA	NA	NA	NA	NA	NA	blst_
88100dacda2382737e7cc899a938ee2d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0c06d995272374c94eaa14d1e4905a11	Eukaryota	Cryptophyceae	Cryptophyceae	Kathablepharidacea	Katablepharidaceae	Leucocryptos	 Leucocryptos marina	99.9999914	mido_
f91c5dbbd65a54d940c0ec29f3e0dc70	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e4c97511ca653c8715fc6aef8a804a7a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c6b71dc9d302917679147e0920cf12aa	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	NA	NA	NA	77.0119388	mido_
b2290383fa1b8b01e5e5ebb73b00f696	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ecd3fe173f9c38e696eeff347a637524	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5b5ed06d3a7993fdf33ac9f0799761f1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3690b6fb104ae18b32310adb3302d71e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a91b7bdd37a266d5318fba18ccbce456	NA	NA	NA	NA	NA	NA	NA	NA	blst_
496ef8b016d835d14efb72ebf3011008	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1efba4113f08b95c2877f04d0205ed23	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9cb52001558c4b06bd75e6bb3941bf1a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7c04b1ef9c452e8806119d817be1696a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4897d2c7f0326d31b210c64e3d71cd35	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1ff6c7e86e579f3678c8c485942dd5d9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e82ee959926b078a0383e4b22d1184a7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bebdf77ba5c5198211d199271bd8556e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
64803b95cd5d75f0def30a155e9fc360	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2da2e8f28c497df9e8ae1a84bc4f879c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
00e7225a92b5ed8107d6f547d5ca22b0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f91c32b18cbbb2d845c5c9d9cec2ce37	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d183ee968dd6b276e164d445803ce6c3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
